datetime open high low close turnover/amount(index)
1997-06-27 1287.92 1291.98 1246.93 1250.27 8350718700
1997-07-02 1255.91 1261.57 1147.33 1199.06 5649594600
1997-07-03 1194.68 1194.68 1149.94 1150.61 4686329400
1997-07-04 1138.92 1163.25 1124.78 1159.33 5035910200
1997-07-07 1161.71 1163.45 1085.57 1096.82 4145645100
1997-07-08 1092.80 1115.43 1066.04 1109.67 4299877700
1997-07-09 1113.64 1122.67 1104.08 1120.83 3476656400
1997-07-10 1121.26 1137.86 1115.21 1120.15 3583109300
1997-07-11 1116.42 1155.06 1114.40 1154.79 4611333400
1997-07-14 1163.29 1185.78 1158.45 1185.72 6522437700
1997-07-15 1189.47 1201.21 1180.19 1200.10 6440764700
1997-07-16 1201.59 1204.85 1184.44 1190.83 6246713800
1997-07-17 1188.27 1203.50 1180.93 1197.23 5560614800
1997-07-18 1199.40 1210.44 1191.29 1209.85 5982634100
1997-07-21 1215.83 1218.48 1188.88 1193.53 5993836400
1997-07-22 1189.11 1208.26 1163.47 1208.25 5444710900
1997-07-23 1219.06 1223.82 1194.70 1198.85 5461629600
1997-07-24 1194.70 1200.31 1172.36 1174.22 3820911100
1997-07-25 1166.57 1177.65 1158.14 1170.85 3445143100
1997-07-28 1167.81 1167.88 1138.47 1141.78 3327072500
1997-07-29 1137.32 1161.19 1133.18 1153.23 2967735200
1997-07-30 1157.08 1179.48 1157.00 1179.42 3508086300
1997-07-31 1184.94 1192.20 1179.71 1189.76 3644509000
1997-08-01 1191.65 1194.03 1182.22 1192.83 3105525800
1997-08-04 1196.25 1201.92 1188.68 1200.33 4201353800
1997-08-05 1203.35 1207.23 1193.70 1196.27 3481090200
1997-08-06 1196.04 1197.44 1170.27 1171.94 2869078800
1997-08-07 1167.93 1199.24 1161.63 1199.24 3132656700
1997-08-08 1205.95 1216.56 1201.35 1206.05 5940437100
1997-08-11 1206.46 1206.76 1182.45 1184.08 4929063100
1997-08-12 1177.26 1183.44 1145.75 1146.81 3871581700
1997-08-13 1139.25 1153.49 1118.20 1120.13 3209822000
1997-08-14 1120.47 1168.33 1120.24 1168.10 3598623000
1997-08-15 1174.18 1174.88 1133.89 1143.06 3827543700
1997-08-18 1139.60 1139.60 1116.15 1134.63 2998716200
1997-08-19 1134.61 1143.20 1128.10 1132.91 2344032100
1997-08-20 1135.05 1144.65 1133.74 1144.64 2295861700
1997-08-21 1148.39 1165.22 1147.82 1164.55 3786447300
1997-08-22 1159.39 1174.49 1156.83 1171.83 3976633000
1997-08-25 1175.44 1184.33 1175.38 1184.09 4315869600
1997-08-26 1186.07 1194.13 1181.24 1194.04 5340460100
1997-08-27 1195.43 1199.47 1188.33 1198.51 4741972700
1997-08-28 1201.06 1216.08 1194.68 1213.89 6013709300
1997-08-29 1214.31 1223.07 1209.48 1221.06 6150700000
1997-09-01 1224.18 1230.07 1219.09 1229.86 5991917000
1997-09-02 1228.47 1232.69 1215.92 1226.30 5091316100
1997-09-03 1223.61 1243.33 1223.46 1240.82 5352405900
1997-09-04 1245.78 1253.15 1245.64 1251.30 5370932400
1997-09-05 1250.59 1253.34 1241.22 1251.55 4392509800
1997-09-08 1253.15 1257.55 1245.74 1255.23 4763892000
1997-09-09 1255.18 1257.93 1230.44 1231.03 4003547400
1997-09-10 1230.43 1256.04 1227.64 1256.04 4406576000
1997-09-11 1260.52 1264.49 1236.10 1242.71 5885819600
1997-09-12 1240.50 1247.91 1207.83 1208.70 3565977100
1997-09-15 1205.90 1211.68 1175.95 1179.29 3010796300
1997-09-16 1182.76 1193.84 1181.17 1187.22 2091516300
1997-09-17 1188.89 1191.30 1162.24 1167.56 1907661200
1997-09-18 1169.67 1181.75 1164.65 1172.36 1907744900
1997-09-19 1174.77 1185.08 1168.86 1184.52 1728449700
1997-09-22 1184.49 1185.09 1102.61 1103.97 2424971000
1997-09-23 1096.19 1105.28 1025.13 1041.96 3016465000
1997-09-24 1064.66 1110.10 1064.66 1110.01 4005446000
1997-09-25 1118.36 1130.13 1106.25 1117.01 3508322100
1997-09-26 1118.69 1118.94 1094.42 1109.63 2176719100
1997-09-29 1106.33 1106.33 1079.33 1084.07 2035517200
1997-09-30 1083.41 1100.39 1083.23 1097.38 1663258000
1997-10-06 1100.70 1105.41 1091.15 1098.90 1229231710
1997-10-07 1098.29 1102.71 1087.02 1102.57 1200352140
1997-10-08 1122.97 1140.94 1116.71 1134.86 2243619300
1997-10-09 1134.58 1138.66 1120.08 1122.47 1541477400
1997-10-10 1121.33 1131.57 1120.51 1130.79 1501252100
1997-10-13 1136.43 1138.40 1117.39 1119.82 1457219700
1997-10-14 1116.30 1118.02 1105.70 1117.93 1150947810
1997-10-15 1119.10 1129.65 1116.43 1125.78 1749252200
1997-10-16 1131.40 1151.39 1131.39 1150.31 3291869700
